Department,Number,Name,Term,Section,Instructor,Type,Status,Capacity,Availability
SPAN,337,LATIN AMERICAN CULTURE,W15,400,"Palacios, A.",WWW,Open,18,18
SPAN,338,LATIN AMERICAN CULTURE,Sp15,001,Staff,Lecture,Inactive-Not Offered,20,20
SPAN,338,LATIN AMERICAN CULTURE,Sp15,002,Staff,Lecture,Closed,0,0
SPAN,338,LATIN AMERICAN CULTURE,Su15,001,"Garcia, K.",Lecture,Open,15,15
SPAN,339,MEXICAN IMMIGRANT EXPERIENCE IN THE UNITED STATES,W15,001,"Warren, A.",Lecture,Open,20,17
SPAN,339,MEXICAN IMMIGRANT EXPERIENCE IN THE UNITED STATES,W15,400,Staff,WWW,Closed,0,0
SPAN,339,MEXICAN IMMIGRANT EXPERIENCE IN THE UNITED STATES,Sp15,400,"Woods, M.",WWW,Open,15,15
SPAN,339,MEXICAN IMMIGRANT EXPERIENCE IN THE UNITED STATES,Su15,400,"Woods, M.",WWW,Open,18,18
SPAN,344,SELECTED TOPICS IN LITERATURE,F14,002,"Garcia, K.",Lecture,Open,20,5
SPAN,344,SELECTED TOPICS IN LITERATURE,Su15,001,Staff,Lecture,Closed,0,0
SPAN,350,PHONETICS AND PRONUNCIATION,F14,001,Staff,Lecture,Cancelled,0,0
SPAN,379,PROCTOR EXPERIENCE,F14,001,"Robelo, L.",Lecture,Open,10,9
SPAN,379,PROCTOR EXPERIENCE,F14,002,"Morales Ortiz, M.",Independent or Special Studies,Closed,1,0
SPAN,379,PROCTOR EXPERIENCE,W15,001,Staff,Independent or Special Studies,Open,10,10
SPAN,379,PROCTOR EXPERIENCE,Sp15,001,"Robelo, L.",Independent or Special Studies,Open,15,15
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,001,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,002,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,003,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,004,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,005,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,006,Staff,Lecture,Closed,0,0
SPAN,388,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,900,Staff,Lecture,Closed,0,0
SPAN,399,SPECIAL TOPICS,F14,001,"Palacios, A.",Independent or Special Studies,Open,20,17
SPAN,399,SPECIAL TOPICS,F14,002,Staff,Lecture,Cancelled,0,0
SPAN,399,SPECIAL TOPICS,F14,003,Staff,Lecture,Closed,0,0
SPAN,399,SPECIAL TOPICS,F14,004,Staff,Lecture,Closed,0,0
SPAN,399,SPECIAL TOPICS,W15,001,"Robelo, L.",Independent or Special Studies,Open,25,25
SPAN,399,SPECIAL TOPICS,Sp15,001,Staff,Lecture,Open,15,15
SPAN,399,SPECIAL TOPICS,Su15,900,Staff,Independent or Special Studies,Closed,0,0
SPAN,401,RESEARCH,F14,001,Staff,Research,Open,10,10
SPAN,401,RESEARCH,Su15,001,"Chakerian, R.",Research,Open,5,5
SPAN,402,INDEPENDENT STUDY,F14,001,"Wood, G.",Independent or Special Studies,Open,10,8
SPAN,402,INDEPENDENT STUDY,W15,001,"Escala, A.",Independent or Special Studies,Open,10,10
SPAN,403,THESIS,F14,001,"Escala, A.",Thesis,Open,10,10
SPAN,403,THESIS,W15,001,"Chakerian, R.",Thesis,Open,10,10
SPAN,405,READING AND CONFERENCE,F14,001,"Wood, G.",Reading and Conference,Open,10,10
SPAN,405,READING AND CONFERENCE,W15,001,"Warren, A.",Reading and Conference,Open,10,10
SPAN,410,INTERNSHIP,F14,001,Staff,Independent or Special Studies,Open,10,9
SPAN,410,INTERNSHIP,F14,900,Staff,Independent or Special Studies,Open,10,10
SPAN,410,INTERNSHIP,F14,901,Staff,Independent or Special Studies,Open,10,10
SPAN,410,INTERNSHIP,W15,001,"Chakerian, R.",Internship,Open,15,15
SPAN,410,INTERNSHIP,W15,900,Staff,Independent or Special Studies,Open,10,10
SPAN,410,INTERNSHIP,W15,901,Staff,Independent or Special Studies,Open,10,10
SPAN,410,INTERNSHIP,Sp15,900,Staff,Independent or Special Studies,Open,10,10
SPAN,410,INTERNSHIP,Sp15,901,Staff,Independent or Special Studies,Open,10,10
SPAN,411,SPECIALIZED GRAMMAR OR LINGUISTICS TOPICS,F14,001,"Escala, A.",Lecture,Open,12,4
SPAN,411,SPECIALIZED GRAMMAR OR LINGUISTICS TOPICS,F14,400,"Escala, A.",WWW,Open,18,12
SPAN,411,SPECIALIZED GRAMMAR OR LINGUISTICS TOPICS,Su15,001,Staff,Lecture,Closed,0,0
SPAN,412,ADVANCED COMPOSITION,Su15,000,Staff,Lecture,Closed,0,0
SPAN,412,ADVANCED COMPOSITION,Su15,001,Staff,Lecture,Closed,0,0
SPAN,413,ADVANCED COMMUNICATION SKILLS,Sp15,400,Staff,WWW,Open,21,21
SPAN,413,ADVANCED COMMUNICATION SKILLS,Su15,001,Staff,Discussion,Closed,0,0
SPAN,413,ADVANCED COMMUNICATION SKILLS,Su15,900,Staff,Discussion,Closed,0,0
SPAN,438,SELECTED TOPICS IN LUSO-HISPANIC CULTURE,W15,001,"Garcia, K.",Lecture,Open,15,11
SPAN,438,SELECTED TOPICS IN LUSO-HISPANIC CULTURE,Sp15,001,"Garcia, K.",Lecture,Open,15,15
SPAN,438,SELECTED TOPICS IN LUSO-HISPANIC CULTURE,Sp15,400,Staff,WWW,Open,21,21
SPAN,444,SELECTED TOPICS IN THE LITERATURE OF SPAIN,F14,001,Staff,Lecture,Cancelled,0,0
SPAN,446,RECENT LATIN AMERICAN LITERATURE,Su15,000,Staff,Lecture,Closed,0,0
SPAN,446,RECENT LATIN AMERICAN LITERATURE,Su15,001,Staff,Lecture,Closed,0,0
SPAN,453,SPANISH SOCIOLINGUISTICS,Sp15,001,Staff,Seminar,Inactive-Not Offered,20,20
SPAN,456,SPANISH IN THE UNITED STATES,Sp15,400,"Morales Ortiz, M.",WWW,Open,21,21
SPAN,488,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,001,Staff,Lecture,Closed,0,0
SPAN,488,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,002,Staff,Lecture,Closed,0,0
SPAN,488,"HISPANIC STUDIES, HISPANIC STUDY CENTERS",Su15,900,Staff,Lecture,Closed,0,0
SPAN,499,SPECIAL TOPICS,F14,001,"Escala, A.",Independent or Special Studies,Open,15,9
HST,101,HISTORY OF WESTERN CIVILIZATION,F14,001,"Wanke, P.",Lecture,Open,49,2
HST,101,HISTORY OF WESTERN CIVILIZATION,F14,002,"Wanke, P.",Lecture,Closed,49,0
HST,101,HISTORY OF WESTERN CIVILIZATION,F14,003,"Rubert, S.",Lecture,Closed,49,0
HST,101,HISTORY OF WESTERN CIVILIZATION,F14,400,"Wanke, P.",Streaming Media,Open,25,5
HST,101,HISTORY OF WESTERN CIVILIZATION,W15,001,"Wanke, P.",Lecture,Open,49,48
HST,101,HISTORY OF WESTERN CIVILIZATION,W15,002,"Osterloh, K.",Lecture,Open,73,73
HST,101,HISTORY OF WESTERN CIVILIZATION,W15,400,"Wanke, P.",WWW,Open,25,25
HST,101,HISTORY OF WESTERN CIVILIZATION,Sp15,001,"Wanke, P.",Lecture,Open,49,49
HST,101,HISTORY OF WESTERN CIVILIZATION,Sp15,002,"Wanke, P.",Lecture,Open,49,49
HST,101,HISTORY OF WESTERN CIVILIZATION,Sp15,400,"Wanke, P.",Streaming Media,Open,25,25
HST,102,HISTORY OF WESTERN CIVILIZATION,F14,002,"Hubler, K.",Lecture,Open,49,20
HST,102,HISTORY OF WESTERN CIVILIZATION,F14,400,"Hubler, K.",Streaming Media,Open,25,14
HST,102,HISTORY OF WESTERN CIVILIZATION,W15,001,"Husband, W.",Lecture,Open,46,45
HST,102,HISTORY OF WESTERN CIVILIZATION,W15,002,"Rubert, S.",Lecture,Open,75,75
HST,102,HISTORY OF WESTERN CIVILIZATION,W15,400,"Hubler, K.",Streaming Media,Open,25,24
HST,102,HISTORY OF WESTERN CIVILIZATION,Sp15,400,"Hubler, K.",Streaming Media,Open,25,25
HST,102,HISTORY OF WESTERN CIVILIZATION,Su15,001,"Kopperman, P.",Lecture,Open,17,17
HST,103,HISTORY OF WESTERN CIVILIZATION,F14,001,"Wanke, P.",Lecture,Open,49,6
HST,103,HISTORY OF WESTERN CIVILIZATION,W15,001,"Wanke, P.",Lecture,Open,47,45
HST,103,HISTORY OF WESTERN CIVILIZATION,W15,002,"Ritzheimer, K.",Lecture,Open,75,75
HST,103,HISTORY OF WESTERN CIVILIZATION,Sp15,001,Staff,Lecture,Closed,0,0
HST,103,HISTORY OF WESTERN CIVILIZATION,Sp15,003,"Husband, W.",Lecture,Open,49,49
HST,103,HISTORY OF WESTERN CIVILIZATION,Sp15,005,"Ritzheimer, K.",Lecture,Open,75,75
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,F14,400,"Goodwin, J.",Streaming Media,Open,30,3
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,F14,401,"Goodwin, J.",Streaming Media,Open,25,8
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,W15,400,"Goodwin, J.",Streaming Media,Open,30,27
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,W15,401,"Goodwin, J.",Streaming Media,Open,25,25
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,Sp15,001,Staff,Lecture,Open,49,49
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,Sp15,400,"Goodwin, J.",Streaming Media,Open,30,30
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,Sp15,401,"Goodwin, J.",Streaming Media,Open,25,25
HST,104,WORLD HISTORY I: ANCIENT CIVILIZATIONS,Su15,400,"Goodwin, J.",Streaming Media,Open,30,30
HST,105,WORLD HISTORY II: MIDDLE AND EARLY MODERN AGES,F14,001,"Lauer, R.",Lecture,Closed,49,0
HST,105,WORLD HISTORY II: MIDDLE AND EARLY MODERN AGES,W15,001,"Hubler, K.",Lecture,Open,49,47
HST,105,WORLD HISTORY II: MIDDLE AND EARLY MODERN AGES,Sp15,001,"Hubler, K.",Lecture,Open,49,49
HST,105,WORLD HISTORY II: MIDDLE AND EARLY MODERN AGES,Sp15,002,"Lauer, R.",Lecture,Open,75,75
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,F14,001,"Hubler, K.",Lecture,Open,68,2
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,F14,002,"Hubler, K.",Lecture,Open,68,1
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,F14,400,Staff,Streaming Media,Cancelled,0,0
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,W15,001,"Hubler, K.",Lecture,Open,49,48
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,W15,002,"Hubler, K.",Lecture,Open,49,49
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,Sp15,001,"Hubler, K.",Lecture,Open,49,49
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,Sp15,002,"Katz, J.",Lecture,Open,75,75
HST,106,WORLD HISTORY III: THE MODERN AND CONTEMPORARY WORLD,Su15,400,"Katz, J.",Streaming Media,Open,30,30
HST,201,HISTORY OF THE UNITED STATES,F14,001,"Smith, S.",Lecture,Open,75,2
HST,201,HISTORY OF THE UNITED STATES,F14,002,"Shay, S.",Lecture,Open,49,3
HST,201,HISTORY OF THE UNITED STATES,F14,400,"Shay, S.",WWW,Open,25,4
HST,201,HISTORY OF THE UNITED STATES,F14,600,"Shay, S.",Lecture,Open,24,6
HST,201,HISTORY OF THE UNITED STATES,W15,001,"Shay, S.",Lecture,Open,49,48
HST,201,HISTORY OF THE UNITED STATES,W15,400,"Shay, S.",WWW,Open,25,25
HST,201,HISTORY OF THE UNITED STATES,Sp15,001,"Shay, S.",Lecture,Open,61,61
HST,201,HISTORY OF THE UNITED STATES,Sp15,002,Staff,Lecture,Open,49,49
HST,201,HISTORY OF THE UNITED STATES,Sp15,003,Staff,Lecture,Open,49,49
HST,201,HISTORY OF THE UNITED STATES,Sp15,400,"Shay, S.",WWW,Open,25,25
HST,201,HISTORY OF THE UNITED STATES,Su15,001,"Shay, S.",Lecture,Open,30,30
HST,201,HISTORY OF THE UNITED STATES,Su15,400,"Shay, S.",WWW,Open,25,25
HST,201,HISTORY OF THE UNITED STATES,Su15,651,"Shay, S.",Lecture,Open,15,15
HST,202,HISTORY OF THE UNITED STATES,F14,002,"Carson, M.",Lecture,Open,49,4
HST,202,HISTORY OF THE UNITED STATES,F14,400,"Bahde, T.",WWW,Open,25,8
HST,202,HISTORY OF THE UNITED STATES,W15,001,"Smith, S.",Lecture,Open,75,74
HST,202,HISTORY OF THE UNITED STATES,W15,002,"Shay, S.",Lecture,Open,49,48
HST,202,HISTORY OF THE UNITED STATES,W15,400,"Shay, S.",WWW,Open,25,24
HST,202,HISTORY OF THE UNITED STATES,Sp15,001,"Carson, M.",Lecture,Open,49,49
HST,202,HISTORY OF THE UNITED STATES,Sp15,400,"Bahde, T.",WWW,Open,25,25
HST,202,HISTORY OF THE UNITED STATES,Su15,001,"Bahde, T.",Lecture,Open,30,30
HST,203,HISTORY OF THE UNITED STATES,F14,001,"Chappell, M.",Lecture,Open,40,1
HST,203,HISTORY OF THE UNITED STATES,F14,002,"Shay, S.",Lecture,Open,73,4
HST,203,HISTORY OF THE UNITED STATES,F14,400,"Chappell, M.",WWW,Open,25,11
HST,203,HISTORY OF THE UNITED STATES,W15,001,"Chappell, M.",Lecture,Open,75,75
HST,203,HISTORY OF THE UNITED STATES,W15,002,"Nichols, C.",Lecture,Open,75,74
HST,203,HISTORY OF THE UNITED STATES,W15,400,"Chappell, M.",WWW,Open,25,25
HST,203,HISTORY OF THE UNITED STATES,Sp15,001,"Nichols, C.",Lecture,Open,75,75
HST,203,HISTORY OF THE UNITED STATES,Sp15,002,"Shay, S.",Lecture,Open,49,49
HST,203,HISTORY OF THE UNITED STATES,Sp15,003,Staff,Lecture,Open,49,49
HST,203,HISTORY OF THE UNITED STATES,Sp15,400,"Chappell, M.",WWW,Open,25,25
HST,203,HISTORY OF THE UNITED STATES,Su15,400,"Chappell, M.",WWW,Open,25,25
HST,203H,HISTORY OF THE UNITED STATES,Sp15,001,Staff,Lecture,Open,20,20
HST,210,RELIGION IN THE UNITED STATES,F14,001,"Koehlinger, A.",Lecture,Open,25,2
HST,210,RELIGION IN THE UNITED STATES,Sp15,001,"Koehlinger, A.",Lecture,Open,38,38
HST,210H,RELIGION IN THE UNITED STATES,F14,001,"Koehlinger, A.",Lecture,Open,20,2
HST,310,THE HISTORIAN'S CRAFT,F14,001,"Ritzheimer, K.",Lecture,Open,30,16
HST,310,THE HISTORIAN'S CRAFT,W15,001,"von Germeten, J.",Lecture,Open,30,30
HST,310,THE HISTORIAN'S CRAFT,Sp15,001,"Luft, D.",Lecture,Open,30,30
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,F14,001,"Kopperman, P.",Lecture,Open,75,16
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,F14,400,"Madison, R.",Streaming Media,Open,25,3
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,W15,001,"Richards, L.",Lecture,Open,44,44
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,W15,002,Staff,Lecture,Closed,0,0
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,W15,400,"Madison, R.",Streaming Media,Open,25,23
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,Sp15,001,Staff,Lecture,Open,49,49
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,Sp15,400,"Madison, R.",Streaming Media,Open,25,25
HST,317,WHY WAR: A HISTORICAL PERSPECTIVE,Su15,400,"Kopperman, P.",Streaming Media,Open,25,25
HST,318,"THE AMERICAN MILITARY, 1865-PRESENT",F14,400,Staff,Streaming Media,Cancelled,0,0
HST,318,"THE AMERICAN MILITARY, 1865-PRESENT",Su15,400,"Madison, R.",Streaming Media,Open,25,25
HST,320,ANCIENT NEAR EAST,F14,400,"Ferngren, G.",WWW,Open,25,4
HST,320,ANCIENT NEAR EAST,W15,001,"Ferngren, G.",Lecture,Open,64,60
HST,320,ANCIENT NEAR EAST,W15,400,"Ferngren, G.",WWW,Open,25,23
HST,320,ANCIENT NEAR EAST,Sp15,400,"Ferngren, G.",WWW,Open,25,25
HST,320,ANCIENT NEAR EAST,Su15,400,"Ferngren, G.",WWW,Open,25,25
HST,321,GREECE,W15,001,"Ferngren, G.",Lecture,Open,49,48
HST,322,ROMAN REPUBLIC,F14,001,"Osterloh, K.",Lecture,Open,49,13
HST,327,HISTORY OF MEDIEVAL EUROPE,F14,001,"Lauer, R.",Lecture,Open,35,4
HST,328,HISTORY OF MEDIEVAL EUROPE,W15,001,"Lauer, R.",Lecture,Open,35,35
HST,336,TWENTIETH-CENTURY EUROPE,W15,001,"Ritzheimer, K.",Lecture,Open,30,27
HST,344,SPECIAL TOPICS IN RUSSIAN HISTORY,Sp15,001,Staff,Lecture,Closed,0,0
HST,345,SOCIETY IN MODERN RUSSIA,W15,001,"Husband, W.",Lecture,Open,35,35
HST,350,MODERN LATIN AMERICA,Sp15,001,"von Germeten, J.",Lecture,Open,49,49
HST,362,WOMEN IN UNITED STATES HISTORY,W15,400,"Carson, M.",WWW,Open,25,24
HST,362,WOMEN IN UNITED STATES HISTORY,Sp15,001,"Carson, M.",Lecture,Open,35,35
HST,362,WOMEN IN UNITED STATES HISTORY,Su15,400,"Carson, M.",WWW,Open,25,25
HST,363,WOMEN IN UNITED STATES HISTORY,F14,001,"Chappell, M.",Lecture,Open,35,6
HST,365,THE CIVIL RIGHTS MOVEMENT IN THE MODERN U.S.,W15,001,"Chappell, M.",Lecture,Open,35,35
HST,368,LESBIAN AND GAY MOVEMENTS IN MODERN AMERICA,F14,001,"Carson, M.",Lecture,Closed,35,0
HST,368,LESBIAN AND GAY MOVEMENTS IN MODERN AMERICA,Sp15,400,"Carson, M.",WWW,Open,25,25
HST,370,SOCIAL CHANGE AND AMERICAN POPULAR MUSIC,Su15,001,"Carson, M.",Lecture,Open,30,30
HST,381,HISTORY OF AFRICA,F14,001,"Rubert, S.",Lecture,Open,35,1
HST,381,HISTORY OF AFRICA,F14,400,"Rubert, S.",WWW,Closed,0,0
HST,381,HISTORY OF AFRICA,Sp15,001,"Rubert, S.",Lecture,Open,35,35
HST,381,HISTORY OF AFRICA,Sp15,400,"Rubert, S.",WWW,Open,25,25
HST,382,HISTORY OF AFRICA,W15,001,"Rubert, S.",Lecture,Open,35,34
HST,385,THE ARAB-ISRAELI CONFLICT,W15,001,"Katz, J.",Lecture,Open,35,32
HST,385,THE ARAB-ISRAELI CONFLICT,W15,400,"Katz, J.",WWW,Open,25,24
HST,385,THE ARAB-ISRAELI CONFLICT,Su15,001,"Katz, J.",Lecture,Open,30,30
HST,386,MODERN IRAN: REVOLUTION AND ITS AFTERMATH,F14,400,"Katz, J.",WWW,Open,25,5
HST,386,MODERN IRAN: REVOLUTION AND ITS AFTERMATH,Sp15,400,"Katz, J.",WWW,Open,25,25
HST,386H,MODERN IRAN: REVOLUTION AND ITS AFTERMATH,Sp15,001,Staff,Lecture,Open,14,14
HST,387,ISLAMIC CIVILIZATION,F14,001,"Katz, J.",Lecture,Open,35,3
HST,388,ISLAMIC CIVILIZATION,W15,001,"Katz, J.",Lecture,Open,35,35
HST,388,ISLAMIC CIVILIZATION,Su15,501,"Hammerman, J.",Lecture,Open,40,40
HST,390,MIDEAST WOMEN: IN THEIR OWN WORDS,Su15,001,"Katz, J.",Lecture,Open,30,30
HST,392,MODERN CHINA AND JAPAN,Sp15,001,"Ip, H.",Lecture,Open,35,35
HST,399,SPECIAL TOPICS,F14,001,"Ferngren, G.",Lecture,Open,44,30
HST,399,SPECIAL TOPICS,F14,100,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,F14,101,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,F14,102,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,F14,103,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,F14,104,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,W15,001,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,W15,002,"Koehlinger, A.",Lecture,Open,12,11
HST,399,SPECIAL TOPICS,Sp15,001,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Sp15,002,"Katz, J.",Lecture,Open,24,24
HST,399,SPECIAL TOPICS,Sp15,003,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Sp15,004,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Sp15,005,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Sp15,006,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Su15,001,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Su15,002,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Su15,003,Staff,Lecture,Closed,0,0
HST,399,SPECIAL TOPICS,Su15,004,Staff,Lecture,Closed,0,0
HST,401,RESEARCH,F14,001,"Chappell, M.",Research,Open,10,10
HST,401,RESEARCH,W15,001,Staff,Research,Open,10,10
HST,401,RESEARCH,Sp15,001,"Chappell, M.",Research,Open,10,10
HST,401,RESEARCH,Su15,001,"von Germeten, J.",Research,Open,1,1
HST,402,INDEPENDENT STUDY,F14,001,"Koehlinger, A.",Independent or Special Studies,Open,10,10
HST,402,INDEPENDENT STUDY,W15,001,"Koehlinger, A.",Independent or Special Studies,Open,10,10
HST,402,INDEPENDENT STUDY,Sp15,001,"Carson, M.",Independent or Special Studies,Open,10,10
HST,402,INDEPENDENT STUDY,Su15,001,"Ip, H.",Independent or Special Studies,Open,1,1
HST,403,THESIS,F14,001,"Sarasohn, L.",Thesis,Open,1,1
HST,403,THESIS,F14,002,"Chappell, M.",Thesis,Open,1,1
HST,403,THESIS,F14,003,"Kopperman, P.",Thesis,Open,1,1
HST,403,THESIS,W15,001,"Nye, R.",Thesis,Open,10,9
HST,403,THESIS,W15,002,Staff,Thesis,Open,5,5
HST,403,THESIS,Sp15,001,"von Germeten, J.",Thesis,Closed,0,0
HST,403,THESIS,Sp15,002,"Ferngren, G.",Thesis,Open,1,1
HST,403,THESIS,Su15,001,"Nichols, C.",Thesis,Open,1,1
HST,405,READING AND CONFERENCE,F14,001,"Koehlinger, A.",Reading and Conference,Open,10,9
HST,405,READING AND CONFERENCE,W15,001,"Chappell, M.",Reading and Conference,Open,10,10
HST,405,READING AND CONFERENCE,W15,003,Staff,Reading and Conference,Closed,0,0
HST,405,READING AND CONFERENCE,Sp15,001,"von Germeten, J.",Reading and Conference,Open,10,10
HST,405,READING AND CONFERENCE,Su15,001,"Kopperman, P.",Reading and Conference,Open,5,5
HST,406,PROJECTS,F14,001,Staff,Project,Open,10,10
HST,406,PROJECTS,W15,001,Staff,Project,Open,10,10
HST,406,PROJECTS,Sp15,001,"Mutschler, B.",Project,Open,10,10
HST,407,SEMINAR,F14,001,"Smith, S.",Seminar,Closed,18,0
HST,407,SEMINAR,F14,002,"Mutschler, B.",Seminar,Open,14,8
HST,407,SEMINAR,W15,001,"Lauer, R.",Seminar,Open,18,18
HST,407,SEMINAR,Sp15,001,"Chappell, M.",Seminar,Open,15,15
HST,407,SEMINAR,Sp15,002,"Osterloh, K.",Seminar,Open,18,18
HST,410,HISTORY INTERNSHIP,F14,001,"Bahde, T.",Internship,Open,5,4
HST,410,HISTORY INTERNSHIP,W15,001,"Bahde, T.",Internship,Open,5,5
HST,410,HISTORY INTERNSHIP,Sp15,001,"Bahde, T.",Internship,Open,5,5
HST,410,HISTORY INTERNSHIP,Su15,001,"Bahde, T.",Internship,Open,2,2
HST,421,HELLENISTIC GREECE,W15,001,"Osterloh, K.",Lecture,Open,22,22
HST,425,THE HOLOCAUST IN ITS HISTORY,F14,400,"Kopperman, P.",Streaming Media,Open,25,3
HST,425,THE HOLOCAUST IN ITS HISTORY,W15,400,"Kopperman, P.",Streaming Media,Open,23,23
HST,425,THE HOLOCAUST IN ITS HISTORY,Sp15,001,"Kopperman, P.",Lecture,Open,44,44
HST,425,THE HOLOCAUST IN ITS HISTORY,Sp15,400,"Kopperman, P.",Streaming Media,Open,25,25
HST,425,THE HOLOCAUST IN ITS HISTORY,Su15,400,"Kopperman, P.",Streaming Media,Open,25,25
HST,433,ENGLISH HISTORY,W15,001,Staff,Lecture,Closed,0,0
HST,436,HISTORY OF MODERN GERMANY,Sp15,001,"Ritzheimer, K.",Lecture,Open,20,20
HST,456,PROBLEMS IN LATIN AMERICAN HISTORY,Sp15,001,"von Germeten, J.",Lecture,Open,20,20
HST,465,AMERICAN DIPLOMATIC HISTORY,W15,001,"Nichols, C.",Lecture,Open,22,20
HST,465,AMERICAN DIPLOMATIC HISTORY,Sp15,002,Staff,Lecture,Closed,0,0
HST,466,RELIGION AND U.S. FOREIGN RELATIONS,Sp15,001,"Nichols, C.",Lecture,Open,20,20
HST,468,HISTORY OF THE AMERICAN WEST,W15,001,"Smith, S.",Lecture,Open,22,21
HST,469,HISTORY OF THE PACIFIC NORTHWEST,F14,400,"del Mar, D.",WWW,Open,25,4
HST,469,HISTORY OF THE PACIFIC NORTHWEST,Sp15,400,"del Mar, D.",WWW,Open,25,25
HST,475,CIVIL WAR AND RECONSTRUCTION,W15,400,"Bahde, T.",WWW,Open,25,25
HST,481,ENVIRONMENTAL HISTORY OF THE UNITED STATES,F14,400,"Richards, L.",WWW,Open,25,1
HST,481,ENVIRONMENTAL HISTORY OF THE UNITED STATES,W15,001,"Hamblin, J.",Lecture,Open,37,37
HST,481,ENVIRONMENTAL HISTORY OF THE UNITED STATES,Su15,400,"Richards, L.",WWW,Open,25,25
HST,486,A HISTORY OF CHRISTIANITY IN AFRICA,F14,001,Staff,Lecture,Cancelled,0,0
HST,487,WORLD WAR II: A GLOBAL HISTORY,W15,400,"Wanke, P.",WWW,Open,25,25
HST,488,THE UNITED STATES AND VIETNAM 1945-1995,Sp15,001,"Wanke, P.",Lecture,Open,44,44
OIND,488,"OVERSEAS STUDIES: KALA RAKSHA, INDIA",F14,900,"Froehlich, N.",Independent or Special Studies,Closed,0,0
OIND,488,"OVERSEAS STUDIES: KALA RAKSHA, INDIA",F14,901,"Froehlich, N.",Independent or Special Studies,Closed,0,0
OIND,488,"OVERSEAS STUDIES: KALA RAKSHA, INDIA",Su15,001,Staff,Independent or Special Studies,Closed,0,0
ST,201,PRINCIPLES OF STATISTICS,F14,001,"Moore, J.",Lecture,Open,180,6
ST,201,PRINCIPLES OF STATISTICS,F14,002,"Moore, J.",Recitation,Open,30,2
ST,201,PRINCIPLES OF STATISTICS,F14,003,"Moore, J.",Recitation,Open,30,1
ST,201,PRINCIPLES OF STATISTICS,F14,004,Staff,Recitation,Cancelled,0,0
ST,201,PRINCIPLES OF STATISTICS,F14,005,"Moore, J.",Recitation,Closed,30,0
ST,201,PRINCIPLES OF STATISTICS,F14,006,"Moore, J.",Recitation,Open,30,1
ST,201,PRINCIPLES OF STATISTICS,F14,007,"Moore, J.",Recitation,Open,30,2
ST,201,PRINCIPLES OF STATISTICS,F14,008,"Moore, J.",Recitation,Closed,30,0
